24,33,35,43,6,37,42,45,50,37,23,8,46,32,9,27,39,42,18,5,46,9,7,26,10,12,33,11,13,10,23,23,14,49,13,41,44,12,36,26,8,29,6,17,5,32,41,22,23,22,34,28,23,29,44,15,36,36,24,41,49,39,44,26,19,10,43,49,50,23,19,41,23,9,32,42,19,18,46,28,38,35,21,44,40,50,22,10,22,34,11,16,24,30,44,31,29,21,9,7,28,15,45,16,46,32,49,32,16,32,18,42,44,48,33,37,44,47,48,22,16,7,22,17,5,23,26,49,18,37,47,10,13,11,16,39,25,11,36,37,10,23,48,26,49,43,31,32,20,37,
36,26,25,28,38,16,47,41,32,32,6,43,38,38,27,12,9,50,23,42,10,38,37,19,14,50,6,17,31,14,39,28,20,42,26,13,16,38,44,27,14,20,23,19,50,14,48,13,33,48,48,9,36,20,24,31,12,23,47,46,50,9,23,17,38,14,47,30,27,14,50,17,21,9,50,17,28,13,23,7,37,19,30,9,30,11,44,22,6,18,16,9,20,15,47,39,8,5,8,44,7,50,7,11,15,34,19,11,46,15,28,48,39,50,43,46,47,22,11,13,34,40,9,26,30,38,31,35,23,40,25,31,9,49,20,34,19,10,20,32,8,22,14,6,19,37,17,23,17,38,
24,46,39,34,35,24,32,12,10,6,43,44,32,22,16,26,10,33,10,13,46,37,32,39,24,28,8,7,16,14,13,14,18,5,14,48,49,37,31,8,14,31,49,26,7,49,35,36,10,26,43,31,35,15,31,47,33,15,39,28,50,33,40,15,29,10,24,43,21,11,27,12,13,7,50,11,45,20,33,17,23,20,46,43,42,12,36,21,43,35,46,22,23,38,23,40,19,31,37,47,40,40,28,41,5,41,33,25,37,42,50,8,42,44,15,45,13,14,16,25,13,45,21,30,14,33,44,26,20,26,20,31,45,19,31,25,40,36,23,14,40,20,25,22,25,10,48,5,22,31,
12,8,33,25,12,18,22,36,9,47,17,5,27,38,35,8,19,22,13,17,34,24,23,9,45,32,48,40,11,50,31,8,41,38,7,32,48,16,29,17,50,35,37,27,31,21,16,28,25,39,28,47,21,23,15,40,35,42,9,24,13,32,33,13,24,41,28,27,44,12,11,9,5,18,49,17,35,26,31,38,16,23,7,11,23,26,10,13,22,26,5,36,50,9,17,39,50,11,26,9,17,41,36,11,6,43,25,31,22,18,36,29,10,29,15,33,45,46,5,45,37,6,38,45,9,13,34,20,8,44,39,31,18,36,47,5,37,28,24,48,35,49,17,14,37,40,14,47,33,10,
49,37,12,31,22,37,13,13,8,28,44,44,28,20,38,15,23,11,33,20,28,41,29,27,24,25,41,9,12,25,46,8,31,45,30,32,13,18,12,32,26,44,49,30,46,26,37,26,28,20,29,14,33,50,19,13,13,50,37,5,7,48,12,38,44,34,21,27,41,29,10,8,14,6,26,19,46,5,30,20,28,42,27,19,28,6,35,47,8,50,14,24,21,31,25,22,45,49,45,41,18,31,11,20,19,22,23,50,17,47,40,40,14,23,33,19,41,47,24,22,39,31,34,41,21,24,25,34,37,20,12,8,6,6,29,50,40,10,48,22,8,5,36,41,8,13,19,20,25,30,
28,17,21,23,24,21,40,5,38,28,16,29,38,7,29,12,37,34,22,23,37,23,25,5,6,50,25,15,37,22,29,26,46,44,12,16,27,41,35,6,16,48,34,40,49,40,32,17,13,37,25,8,8,16,43,50,45,25,5,39,50,39,38,49,32,22,32,18,32,22,5,18,30,12,49,44,39,11,48,9,49,44,10,22,30,5,29,44,37,35,26,41,20,17,21,26,46,46,10,21,48,41,42,41,47,30,44,19,25,34,10,26,35,38,22,47,39,24,46,15,22,41,13,10,9,38,26,8,42,13,50,10,47,38,5,37,11,7,35,9,43,46,39,26,31,40,10,36,7,6,
41,6,34,27,13,14,46,33,25,42,30,8,6,40,11,42,36,41,45,25,39,24,49,46,19,21,25,25,24,36,26,46,45,43,46,5,34,14,10,35,9,36,46,14,10,7,21,42,49,42,33,15,12,39,25,35,40,8,14,11,24,12,31,6,29,42,46,29,37,42,49,43,49,50,31,21,5,47,46,40,7,22,18,21,38,30,42,44,43,20,50,37,41,28,34,21,28,39,38,17,50,29,38,49,46,18,26,44,21,22,33,10,11,26,32,40,14,12,20,14,45,34,45,35,31,22,18,22,45,35,20,24,44,27,50,6,15,16,28,32,42,33,20,44,23,25,37,21,12,31,
28,43,46,8,16,44,40,23,13,8,36,38,19,30,39,47,48,8,44,39,28,43,12,47,37,26,34,37,33,40,35,12,34,13,21,50,30,28,11,29,35,49,30,19,26,23,9,17,31,37,48,19,26,26,43,15,50,35,27,47,15,11,37,12,45,43,50,39,50,18,25,11,25,10,20,5,40,6,46,43,27,33,49,33,39,7,22,19,7,19,30,15,34,33,19,24,14,30,21,45,33,39,28,23,44,7,27,33,18,45,43,39,45,31,25,8,7,45,49,31,40,29,41,13,36,43,28,48,35,13,45,33,43,40,6,27,45,17,38,21,17,34,23,50,30,13,6,41,11,46,
10,27,11,16,23,34,31,22,49,50,37,46,43,17,23,43,19,43,34,36,26,47,44,39,42,43,24,40,21,40,30,32,18,10,48,43,47,13,42,14,19,44,37,34,46,21,36,17,6,36,11,40,49,43,17,28,16,11,31,30,16,42,23,13,36,17,35,35,33,47,14,46,8,30,38,32,21,37,44,45,38,24,6,24,29,17,28,29,12,19,18,29,40,35,8,16,11,40,8,6,16,28,11,20,16,50,18,20,48,12,9,40,36,29,12,26,32,8,46,23,16,8,45,47,14,32,26,29,38,20,11,23,26,39,21,23,35,32,38,15,9,47,18,39,13,11,20,9,5,32,
22,37,43,23,46,13,19,15,43,49,32,44,30,30,19,30,24,18,46,8,36,25,45,12,46,21,45,23,12,44,11,35,16,42,35,17,50,29,22,22,22,11,12,21,30,38,21,27,28,20,35,18,25,39,44,48,7,11,40,14,48,27,10,49,36,45,10,15,21,5,35,48,36,48,19,17,28,26,29,39,42,44,39,42,19,5,36,24,37,5,7,6,50,30,13,41,14,12,44,37,33,16,31,42,45,40,27,36,45,13,20,37,32,47,9,43,30,43,5,6,30,26,35,12,48,50,24,12,37,38,18,29,9,40,25,41,11,5,33,25,45,35,26,30,27,12,29,8,41,20,
31,19,34,31,44,17,12,49,36,19,7,38,15,44,48,41,11,31,10,17,18,7,42,34,11,32,14,29,8,12,12,28,9,18,50,30,12,14,42,26,44,49,18,19,41,30,29,34,34,18,26,30,16,7,46,27,47,46,37,26,49,47,15,27,35,26,50,35,22,41,17,8,13,23,9,23,45,29,33,33,36,13,43,17,20,39,21,22,12,45,27,25,7,27,28,8,15,32,12,29,14,21,14,29,44,17,28,17,43,38,29,40,16,33,25,36,38,5,12,5,21,17,36,28,48,36,13,22,40,17,48,27,48,27,15,48,37,11,29,7,29,32,28,10,21,22,25,9,43,17,
48,28,15,31,18,22,10,24,9,12,5,25,11,45,36,43,36,10,28,30,49,35,20,42,21,29,27,45,13,18,22,23,6,31,40,19,16,12,5,48,44,13,43,39,12,26,47,42,40,18,8,29,50,28,29,20,19,41,39,22,17,6,16,24,26,49,23,28,31,26,33,13,5,43,38,16,7,48,39,10,49,30,8,33,24,14,33,17,45,38,13,45,46,47,39,46,21,21,23,49,47,34,34,36,40,27,13,5,36,19,24,37,38,46,36,34,23,18,6,9,15,38,19,20,20,44,7,37,39,11,37,45,45,25,6,15,12,10,48,11,42,10,36,38,33,7,50,29,48,24,
5,42,45,12,45,34,16,26,31,49,50,29,6,32,18,20,5,30,35,25,40,26,42,6,24,40,28,27,21,42,29,45,24,37,24,9,14,26,36,38,12,19,23,24,34,42,28,27,43,36,27,12,14,19,14,37,29,8,47,32,31,27,17,43,18,20,29,45,7,9,5,22,31,19,28,25,18,8,11,49,32,12,43,48,10,7,36,43,33,7,14,31,12,42,45,18,17,23,43,13,5,18,34,22,7,49,35,13,19,21,11,48,13,20,13,47,6,7,44,41,10,39,32,33,19,35,39,46,14,9,21,35,45,33,16,32,27,7,26,40,32,36,40,42,20,11,42,37,15,18,
45,31,22,41,28,40,10,19,38,40,32,18,12,37,40,14,25,33,48,8,30,12,27,13,5,47,50,19,5,15,5,49,43,14,49,50,45,40,47,9,42,18,31,10,26,48,49,13,10,11,42,15,50,36,28,18,34,32,12,14,20,8,8,25,43,17,31,16,13,41,34,18,15,11,10,23,20,15,26,25,27,43,46,11,29,21,22,9,42,13,17,13,21,36,33,12,11,30,29,44,13,37,39,23,10,29,30,41,44,14,6,33,31,5,43,18,45,23,39,36,22,34,40,48,26,31,27,29,38,14,15,39,18,17,7,49,47,38,35,11,47,29,23,38,16,18,46,10,46,44,
10,21,19,35,44,23,48,6,27,34,34,45,17,10,12,17,45,29,16,46,21,38,45,6,42,19,8,49,7,19,18,13,10,34,30,39,19,36,45,25,32,18,16,33,40,42,28,38,14,30,12,44,9,46,38,18,21,32,46,20,34,12,47,38,23,26,39,40,18,20,25,20,47,27,8,39,40,20,21,28,44,34,20,16,33,16,35,37,25,48,23,38,37,29,35,25,8,7,28,8,32,12,26,23,11,37,9,20,31,8,36,41,41,12,38,32,25,8,35,30,18,46,16,36,29,31,8,39,46,48,43,20,37,5,41,31,34,42,39,45,36,12,29,28,27,5,23,43,29,8,
49,22,34,47,40,50,16,33,47,37,13,16,48,29,37,41,42,50,17,20,16,9,46,16,7,26,29,29,14,37,36,31,50,23,31,18,41,46,22,14,23,42,30,11,12,5,45,13,45,14,20,32,19,8,50,11,30,22,45,13,40,34,28,32,25,50,17,27,43,21,13,22,42,20,10,7,39,32,6,10,49,50,18,40,29,25,39,8,36,50,45,45,8,14,20,30,14,14,41,33,18,22,24,19,35,38,6,12,43,31,10,15,28,19,19,36,19,20,43,45,18,19,12,30,34,50,24,32,50,46,25,30,26,19,19,29,43,48,30,17,32,7,20,22,47,45,12,28,48,13,
34,45,26,32,35,23,29,9,42,44,49,46,12,40,50,31,34,38,40,37,43,32,37,7,20,6,40,12,46,7,43,6,29,18,31,12,31,44,9,5,42,37,50,7,31,21,9,45,13,14,20,33,17,5,44,22,15,8,24,24,16,47,48,19,5,12,10,49,21,36,36,42,47,27,25,48,32,15,27,11,35,12,44,7,42,11,14,45,11,23,25,19,5,14,16,14,8,42,7,46,41,43,18,48,35,44,25,37,42,37,29,41,24,25,19,40,18,19,41,29,36,33,16,31,7,22,41,11,30,11,6,33,37,49,27,6,11,12,6,37,12,40,12,21,44,10,32,15,37,12,
31,13,10,45,11,18,23,13,7,23,27,6,6,17,41,27,39,21,13,22,29,25,16,24,23,22,6,42,33,12,30,6,46,27,19,50,39,10,48,29,20,32,21,13,5,37,34,21,42,30,27,5,12,7,22,22,46,22,45,42,45,22,8,35,18,23,20,30,20,46,46,7,26,49,33,45,49,8,44,8,22,22,49,17,21,36,35,16,12,30,6,42,22,13,19,34,7,37,12,12,20,39,32,11,19,49,42,33,18,32,41,9,10,21,27,36,32,7,28,31,26,32,14,30,26,18,47,25,18,13,6,17,6,23,19,16,37,15,32,9,22,14,25,18,22,24,36,12,48,18,
45,22,39,30,10,28,50,50,19,46,6,38,44,17,46,6,50,15,19,33,36,41,6,16,41,13,20,38,46,34,36,43,12,23,12,21,19,48,20,21,8,14,49,25,5,15,25,7,30,26,7,16,24,38,32,49,40,23,46,28,11,45,25,33,44,33,7,46,22,44,45,21,20,32,24,29,30,31,25,49,27,18,9,17,9,37,30,21,49,23,18,40,39,47,28,30,23,41,15,41,17,14,29,26,14,27,28,38,38,12,21,11,20,37,42,7,50,18,23,11,9,26,34,10,11,50,34,40,30,34,39,36,29,32,25,50,26,38,32,49,37,11,40,45,41,23,30,41,10,21,
8,33,7,26,47,33,46,28,21,50,48,49,20,9,17,16,45,35,8,18,41,12,35,35,5,14,45,6,41,50,24,20,10,28,42,34,44,14,12,46,10,20,31,48,28,36,21,20,39,20,47,7,10,27,47,18,10,19,21,7,21,8,12,34,25,23,34,18,15,7,20,31,37,5,10,45,49,26,27,39,30,18,20,22,35,29,26,24,46,5,7,33,20,25,33,25,39,18,35,44,49,39,22,38,50,30,19,50,15,48,8,41,49,36,49,47,34,44,15,47,29,33,40,41,39,7,15,30,29,16,13,29,32,5,5,43,17,14,47,17,46,18,22,33,14,44,20,25,43,11,
50,17,32,49,40,50,26,46,15,23,16,10,28,24,36,35,48,42,43,15,16,31,25,9,19,34,10,22,15,10,8,31,48,22,35,26,25,39,12,22,20,12,44,41,38,34,15,30,46,30,8,34,24,8,35,40,32,25,30,33,36,40,42,20,38,24,18,39,20,30,6,34,38,9,33,14,17,9,46,22,33,50,7,46,48,12,29,8,36,13,14,36,22,23,18,6,13,46,42,16,39,32,17,50,25,22,10,9,13,23,5,13,36,17,35,43,39,15,41,39,21,45,49,47,26,26,20,7,10,7,13,31,5,36,7,13,28,30,26,20,45,23,20,11,21,10,44,21,44,18,
24,9,5,10,8,25,7,6,11,34,43,24,39,26,43,13,30,5,12,45,26,43,12,43,22,15,12,46,13,41,5,11,8,24,31,21,36,21,16,19,49,36,15,40,39,40,26,50,44,8,40,18,43,46,36,26,41,30,36,8,24,31,42,13,28,41,46,31,6,29,38,34,17,42,27,18,50,10,12,10,24,44,39,7,42,42,27,36,10,41,24,46,7,25,42,5,31,8,26,32,38,9,9,48,31,21,50,46,42,9,7,43,46,6,7,42,28,49,28,21,47,20,5,14,35,10,49,50,8,30,43,27,43,26,10,40,29,38,21,12,5,9,35,36,31,46,5,7,17,6,
33,24,28,26,10,45,50,33,29,36,47,7,8,16,22,32,18,41,48,28,42,26,29,9,29,50,35,28,50,5,8,45,17,21,49,16,25,36,14,26,45,43,21,30,16,35,31,8,31,49,22,16,35,50,38,8,7,28,14,43,6,20,37,35,27,45,9,43,6,8,33,12,47,49,43,28,35,50,32,48,47,10,48,9,34,41,13,15,37,14,29,29,19,24,35,12,9,9,47,20,26,34,38,36,43,40,45,29,45,32,29,36,15,19,39,46,34,8,50,36,14,8,37,30,22,24,36,49,17,45,19,5,50,50,44,39,45,12,20,31,16,22,9,33,46,17,20,19,22,10,
45,49,22,26,14,9,40,11,19,42,36,29,11,17,7,15,40,20,18,35,17,7,30,25,46,34,49,23,49,33,5,21,38,42,9,20,41,46,35,34,40,25,12,37,18,22,6,32,23,5,26,42,26,39,18,49,10,48,49,23,50,10,34,36,6,41,16,49,27,19,41,18,17,45,40,13,26,36,49,21,33,5,37,41,18,49,18,30,38,17,34,48,45,39,22,21,21,45,37,10,34,7,45,26,5,28,29,45,49,50,21,22,49,6,5,5,32,21,41,39,6,15,29,48,23,22,32,27,26,32,40,28,10,9,12,36,38,43,30,5,20,17,49,47,42,24,36,46,7,47,
10,20,31,27,20,45,37,20,27,35,18,39,29,16,25,25,30,8,35,41,19,34,20,40,24,19,9,49,16,46,17,17,46,40,34,13,9,50,32,10,14,20,16,16,30,37,22,25,23,24,9,24,25,7,15,16,29,8,25,6,29,6,37,31,41,31,24,19,5,28,31,20,35,29,13,44,48,35,32,17,41,28,30,23,23,50,16,39,30,27,50,34,43,28,38,24,29,48,44,48,36,40,25,23,34,30,44,38,25,24,22,14,38,49,43,22,44,26,35,20,6,15,12,39,39,39,32,8,49,27,36,6,12,36,35,12,11,22,32,8,24,8,23,25,39,27,28,13,27,41,
13,21,47,50,22,23,21,46,31,31,39,45,38,32,7,35,28,32,38,24,11,11,18,28,38,31,13,31,26,40,13,18,42,15,26,12,19,50,45,41,32,9,40,32,42,28,45,32,35,36,49,20,42,39,32,33,7,10,10,8,43,45,43,22,20,17,26,46,31,39,29,42,24,5,9,15,16,34,35,42,5,48,44,42,49,28,29,7,10,37,39,46,42,47,28,22,41,44,43,30,13,30,21,42,40,45,28,8,10,25,8,38,26,23,48,23,41,32,8,5,49,50,42,39,47,49,49,46,47,48,46,30,15,46,47,36,18,32,45,47,35,6,11,10,6,16,14,47,39,40,
41,32,12,10,9,19,13,14,32,45,37,18,34,30,43,42,12,44,10,16,25,13,46,17,7,10,25,14,12,11,22,15,25,31,29,38,32,19,22,29,48,15,14,39,28,42,30,14,21,13,26,13,12,12,8,10,36,11,39,36,22,38,20,24,35,32,12,29,28,27,22,48,45,18,38,46,36,29,43,29,23,48,5,37,39,26,12,10,22,5,15,5,18,23,17,49,44,28,15,32,35,37,43,36,36,44,43,13,7,41,43,34,35,42,45,22,41,10,32,6,9,16,42,13,10,37,44,23,11,19,37,38,13,13,17,6,44,9,22,24,9,34,48,25,12,33,11,13,10,28,
40,38,18,41,22,17,21,29,6,7,36,43,5,9,6,34,23,37,37,19,44,24,43,6,12,37,9,42,21,22,5,46,47,22,9,35,24,15,33,30,27,33,26,12,49,6,29,45,24,45,43,7,30,29,23,19,16,10,5,46,39,7,37,13,46,8,50,12,40,29,27,7,12,36,31,29,11,7,16,46,45,49,46,42,14,38,8,26,31,5,6,26,27,12,35,18,24,49,38,44,32,43,31,21,11,13,35,24,11,11,50,13,25,44,12,25,5,9,21,7,43,24,5,12,38,44,38,39,20,35,8,33,32,27,24,35,44,27,31,24,16,10,31,20,42,36,43,7,25,27,
5,42,13,37,40,49,39,29,9,34,32,22,27,9,29,49,48,18,37,41,46,35,26,22,13,41,9,13,12,17,20,31,21,11,8,11,10,24,12,29,24,41,6,28,12,36,23,35,13,18,46,20,40,16,46,11,42,17,33,12,48,43,41,17,6,46,21,47,32,25,28,31,19,7,37,29,42,44,38,16,15,16,17,34,44,43,25,35,29,39,34,6,40,41,31,11,17,5,26,27,50,36,37,23,11,30,50,11,30,13,25,20,25,13,13,5,29,28,5,23,46,27,30,14,28,35,29,9,34,50,16,40,26,26,37,18,8,45,16,14,5,7,19,22,32,40,35,11,42,46,
48,42,14,49,30,33,35,23,21,10,29,25,38,19,13,29,25,24,8,37,43,42,43,33,46,9,38,50,49,9,27,36,37,11,24,9,32,20,41,42,46,40,33,13,50,29,18,46,50,30,47,48,45,30,30,8,38,23,31,19,19,31,6,26,42,39,5,27,34,37,33,24,27,25,12,30,44,49,20,31,20,11,14,20,41,37,31,13,39,8,38,16,30,44,26,17,20,28,9,40,17,44,39,33,36,32,41,33,31,22,36,24,27,5,49,20,34,35,21,29,12,49,30,31,47,10,49,29,46,41,40,6,26,40,21,7,43,24,14,20,47,46,8,8,39,19,42,17,25,25,
48,19,34,24,50,35,35,7,50,33,38,20,13,25,26,28,14,43,10,11,47,26,12,27,7,28,7,44,25,25,45,22,14,27,5,32,21,41,10,20,20,31,22,28,8,40,24,28,14,17,10,19,27,17,36,13,31,39,34,13,31,25,22,23,50,8,44,45,11,38,25,9,13,9,26,35,46,25,11,27,48,40,31,34,22,40,10,6,13,24,23,44,24,45,29,32,50,28,26,22,43,24,20,31,5,37,29,16,39,42,48,30,8,30,21,33,7,41,46,24,38,49,40,20,48,8,16,20,15,37,39,42,15,16,32,30,6,21,16,29,28,16,46,29,23,23,50,18,23,7,
43,13,40,20,39,30,8,16,41,38,20,5,20,7,21,46,43,11,9,41,25,35,30,39,48,12,14,46,23,42,42,49,48,6,30,11,27,41,39,45,7,8,31,13,23,40,50,34,11,35,26,15,28,41,28,32,38,41,34,24,46,8,14,42,38,50,43,48,29,39,12,11,24,40,42,14,8,36,30,7,45,36,46,11,45,45,9,18,24,32,43,32,8,31,23,36,16,11,21,48,26,40,38,48,43,21,21,17,13,20,46,29,21,41,33,11,29,11,30,23,40,37,36,30,33,30,43,40,47,28,32,35,32,41,18,10,40,9,5,48,11,9,8,12,14,7,11,29,43,38,
25,50,22,27,49,18,27,49,38,50,32,29,27,40,22,11,30,17,30,17,18,29,44,17,43,41,5,14,26,23,11,25,25,19,32,16,15,5,40,50,26,39,42,22,50,35,44,41,12,46,27,49,49,35,8,49,19,13,23,11,45,28,45,34,39,40,11,25,23,31,43,36,30,31,29,29,46,41,23,14,6,27,17,34,14,13,31,11,47,6,46,31,20,7,46,25,18,33,19,9,46,44,36,33,35,22,50,37,21,42,50,21,8,7,33,50,49,36,45,44,15,6,33,47,16,12,8,50,10,31,16,19,20,16,49,37,26,18,28,31,21,11,29,15,24,49,16,16,31,30,
10,40,22,9,40,39,26,37,41,35,38,46,6,48,6,44,38,38,47,45,43,40,20,31,16,30,41,35,41,38,21,10,12,27,5,26,27,43,14,11,10,44,18,40,12,22,33,15,19,11,49,32,13,18,22,5,48,25,31,40,17,42,49,12,13,37,47,26,31,27,42,50,50,17,42,14,41,20,40,18,12,35,17,31,25,42,15,6,48,23,40,29,47,31,48,14,36,30,43,24,48,43,47,31,49,21,20,11,26,27,9,24,22,39,19,34,46,8,10,13,19,17,44,22,38,13,36,33,42,35,37,35,8,5,17,41,12,21,6,11,28,38,42,23,15,34,17,16,22,16,
42,41,8,9,33,38,25,15,39,6,33,24,20,8,30,5,19,21,5,11,30,33,47,8,37,34,22,12,35,24,45,41,25,27,44,32,8,29,15,49,40,14,20,47,32,9,14,46,37,44,21,14,12,44,14,6,7,49,7,7,41,34,31,38,9,12,14,47,7,35,50,49,16,18,36,27,35,34,50,11,25,13,30,8,22,26,49,38,39,32,22,16,12,21,21,43,42,16,40,5,27,7,33,37,16,26,45,6,40,22,29,26,26,23,14,31,13,45,46,13,30,46,50,48,30,25,14,32,16,34,5,37,34,21,5,44,21,44,9,32,12,49,13,10,11,17,49,49,29,13,
50,32,19,16,46,18,26,6,31,34,25,43,25,49,9,50,35,19,23,25,44,44,28,37,19,49,30,28,43,44,5,43,21,12,14,9,33,10,15,36,17,44,34,17,6,41,15,14,10,17,29,29,21,14,30,28,47,44,22,9,43,16,33,14,31,10,46,12,30,45,40,12,46,5,21,44,24,25,48,35,39,37,40,26,20,26,40,43,50,10,15,15,7,43,42,16,19,39,18,5,46,9,27,22,34,5,19,29,43,35,38,26,19,39,43,44,28,44,5,46,41,9,29,41,25,26,49,48,36,50,33,44,40,13,8,41,37,20,27,8,12,21,21,39,14,13,40,46,40,45,
21,22,16,5,8,12,15,44,20,5,40,34,49,5,38,15,7,15,27,37,26,50,12,7,40,43,37,48,45,39,8,35,9,28,46,50,31,44,16,31,19,15,22,11,46,43,19,11,36,18,6,25,9,29,10,30,22,22,9,38,43,40,50,33,43,44,31,9,20,9,23,50,17,29,42,11,8,34,14,24,43,45,31,24,42,6,19,39,37,43,13,21,23,27,25,15,26,26,8,38,5,33,15,20,32,42,29,47,13,17,37,50,29,26,28,23,39,48,12,50,17,44,25,34,11,49,48,39,42,7,17,49,31,13,48,27,25,38,48,36,17,14,21,14,23,19,34,20,26,24,
10,48,42,10,13,42,11,19,22,15,6,12,14,26,7,32,7,37,12,28,26,40,45,46,7,26,10,44,31,32,37,24,34,43,48,11,35,45,43,38,24,5,9,43,38,8,7,30,17,8,19,7,5,21,37,17,41,46,49,18,48,8,33,25,50,10,20,37,9,11,25,23,50,37,39,42,49,19,33,15,13,44,30,45,38,17,45,36,5,16,39,17,22,8,26,21,38,17,27,29,27,34,21,23,31,23,7,38,18,34,34,29,36,14,9,39,35,50,44,48,12,15,36,14,29,27,14,24,8,27,45,37,12,45,11,7,25,41,5,45,50,10,11,40,35,37,17,22,7,14,
12,47,26,35,41,23,43,36,11,26,50,50,44,25,47,48,25,25,30,13,15,29,31,28,35,37,43,38,45,14,44,37,41,30,49,24,49,20,42,24,40,45,6,47,38,30,48,27,15,29,46,19,10,19,9,37,31,15,27,15,43,31,14,9,33,47,47,16,36,13,17,26,29,27,14,6,36,22,46,21,11,26,36,8,28,8,38,20,8,35,28,5,16,42,15,27,50,9,16,22,39,5,43,13,28,20,14,29,42,12,14,30,18,41,18,26,11,44,5,46,9,31,45,34,50,39,19,28,7,6,19,17,40,16,20,37,28,32,10,7,33,42,5,12,18,8,18,9,45,11,
11,43,11,5,31,18,50,21,22,32,26,28,43,48,10,7,39,34,8,14,5,39,36,8,47,49,42,30,45,37,36,19,50,17,19,23,11,37,45,25,26,21,5,29,19,5,17,24,16,25,22,7,34,14,35,29,32,10,39,37,26,20,31,32,50,13,28,43,46,20,38,34,39,41,18,9,50,20,23,21,43,30,50,47,9,41,15,32,18,29,33,39,41,37,18,43,46,30,49,22,28,32,18,19,42,41,10,27,44,29,5,33,30,30,47,20,12,49,24,41,8,15,11,50,9,25,14,37,29,12,37,29,27,14,39,13,8,46,30,50,32,23,16,21,49,47,21,19,38,28,
15,38,20,28,49,16,23,28,7,45,16,15,26,23,38,39,42,25,42,18,50,25,14,32,23,25,24,21,24,36,45,9,24,31,22,45,24,7,35,36,22,32,18,21,13,31,6,16,9,19,12,15,47,10,33,44,6,22,32,37,30,33,10,11,40,50,23,42,40,50,12,50,50,42,35,28,37,42,28,40,19,6,33,29,47,28,5,20,46,8,12,31,24,11,29,21,38,38,9,47,10,36,41,33,31,6,20,31,11,36,26,27,9,29,12,14,7,14,27,36,21,33,30,44,14,25,14,15,13,49,13,37,25,13,30,46,17,50,44,29,39,47,46,9,15,27,7,18,7,12,
7,17,21,9,7,32,15,11,36,5,15,40,29,12,9,34,5,47,37,42,12,38,29,9,38,28,37,31,24,6,23,19,23,41,10,49,41,28,27,27,42,35,45,25,20,45,46,17,33,48,33,11,39,32,36,15,38,35,27,10,19,16,25,23,41,19,6,14,13,28,32,37,46,38,22,47,39,48,33,8,15,9,13,41,7,15,49,49,13,15,36,17,35,32,18,44,45,36,35,31,14,26,28,35,9,16,47,16,33,35,13,5,45,44,49,11,16,30,37,42,19,6,21,22,38,27,43,8,45,28,34,39,33,31,14,26,21,37,36,46,45,37,21,6,43,10,30,27,25,9,
50,23,42,25,34,16,24,8,40,30,17,9,11,19,19,43,20,27,40,35,10,34,36,7,9,16,7,37,22,11,23,28,18,32,28,34,18,30,45,33,41,38,46,46,50,40,6,41,6,13,36,48,32,42,18,42,13,7,40,41,11,17,33,12,32,15,17,22,15,32,13,44,33,18,10,5,15,19,7,42,44,30,38,36,45,15,18,11,47,10,19,50,49,39,45,50,38,17,21,37,31,7,25,23,42,19,8,20,49,13,12,10,18,11,26,26,7,13,18,21,16,47,33,10,26,18,37,49,45,47,9,24,39,42,37,13,15,17,11,28,42,29,41,39,50,35,30,13,40,41,
26,33,6,35,29,36,50,44,17,14,26,43,21,28,41,40,13,21,42,37,13,15,15,39,25,5,30,40,7,22,44,19,8,48,5,34,36,15,35,5,35,41,11,43,11,8,27,17,9,14,33,43,42,20,14,46,21,38,12,7,25,28,32,18,15,17,26,26,41,44,25,34,29,34,34,32,20,9,9,25,11,26,20,36,46,11,42,38,40,30,13,23,11,47,8,31,7,23,25,6,26,15,15,35,47,21,28,17,40,36,41,41,48,46,21,38,46,25,34,37,50,18,43,35,11,12,16,16,28,17,34,13,8,12,24,26,37,35,24,44,46,23,45,24,38,36,42,40,39,47,
15,38,24,13,49,5,7,19,30,48,5,13,16,5,48,30,10,27,47,23,32,8,25,27,22,46,15,24,29,43,35,26,20,12,29,28,31,33,21,36,40,46,38,7,7,27,41,50,24,43,11,40,20,24,40,31,24,14,12,16,15,34,50,43,22,6,31,17,7,31,20,39,50,38,41,42,47,25,37,46,20,32,46,6,11,25,15,24,20,27,19,42,40,41,8,7,39,11,10,16,33,43,47,24,35,29,35,23,33,18,27,40,10,16,48,49,15,16,48,23,32,40,16,14,48,34,24,50,23,48,32,13,46,25,7,12,13,21,29,40,29,27,41,49,19,12,18,42,44,48,
6,23,28,46,32,25,42,13,47,38,24,20,41,13,24,23,12,48,15,28,34,12,15,5,41,12,8,20,50,40,5,23,27,26,31,12,41,10,24,12,10,21,26,5,43,34,19,19,28,38,32,47,9,29,7,12,45,34,31,46,20,21,48,48,12,34,39,19,16,25,29,49,31,48,20,36,18,48,12,32,11,31,44,38,27,22,20,50,32,33,26,13,41,15,12,34,44,22,13,42,26,45,40,47,22,31,47,29,22,30,19,33,37,43,25,8,22,6,46,36,44,41,13,50,38,33,32,23,19,44,36,20,30,13,13,7,11,50,19,19,21,20,16,10,13,39,22,49,33,41,
